Season,TeamName,ConfAbbrev,RegionW,RegionX
1987,Oklahoma St,big_eight,East,Southeast
1987,Old Dominion,sun_belt,East,Southeast
1987,Oral Roberts,mw_coll,East,Southeast
1987,Oregon,pac_ten,East,Southeast
1987,Oregon St,pac_ten,East,Southeast
1987,Pacific,pcaa,East,Southeast
1987,Penn,ivy,East,Southeast
1987,Penn St,a_ten,East,Southeast
1987,Pepperdine,wcc,East,Southeast
1987,Pittsburgh,big_east,East,Southeast
1987,Portland,wcc,East,Southeast
1987,Prairie View,swac,East,Southeast
1987,Princeton,ivy,East,Southeast
1987,Providence,big_east,East,Southeast
1987,Purdue,big_ten,East,Southeast
1987,Radford,big_south,East,Southeast
1987,Rhode Island,a_ten,East,Southeast
1987,Rice,swc,East,Southeast
1987,Richmond,caa,East,Southeast
1987,Rider,ecc,East,Southeast
1987,Robert Morris,ecacm,East,Southeast
1987,Rutgers,a_ten,East,Southeast
1987,S Carolina St,meac,East,Southeast
1987,S Illinois,mvc,East,Southeast
1987,Sam Houston St,gsc,East,Southeast
1987,Samford,a_sun,East,Southeast
1987,San Diego,wcc,East,Southeast
1987,San Diego St,wac,East,Southeast
1987,San Francisco,wcc,East,Southeast
1987,San Jose St,pcaa,East,Southeast
1987,UC Santa Barbara,pcaa,East,Southeast
1987,Santa Clara,wcc,East,Southeast
1987,SE Louisiana,gsc,East,Southeast
1987,Seton Hall,big_east,East,Southeast
1987,SF Austin,gsc,East,Southeast
1987,Siena,ecacn,East,Southeast
1987,SMU,swc,East,Southeast
1987,South Alabama,sun_belt,East,Southeast
1987,South Carolina,metro,East,Southeast
1987,South Florida,sun_belt,East,Southeast
1987,Southern Miss,metro,East,Southeast
1987,Southern Univ,swac,East,Southeast
1987,St Bonaventure,a_ten,East,Southeast
1987,St Francis NY,ecacm,East,Southeast
1987,St Francis PA,ecacm,East,Southeast
1987,St John's,big_east,East,Southeast
1987,St Joseph's PA,a_ten,East,Southeast
1987,St Louis,mw_coll,East,Southeast
1987,St Mary's CA,wcc,East,Southeast
1987,St Peter's,maac,East,Southeast
1987,Stanford,pac_ten,East,Southeast
1987,Stetson,a_sun,East,Southeast
1987,Syracuse,big_east,East,Southeast
1987,TCU,swc,East,Southeast
1987,Temple,a_ten,East,Southeast
1987,Tennessee,sec,East,Southeast
1987,Tennessee St,ovc,East,Southeast
1987,Tennessee Tech,ovc,East,Southeast
1987,Texas,swc,East,Southeast
1987,Texas A&M,swc,East,Southeast
1987,Texas St,gsc,East,Southeast
1987,Texas Tech,swc,East,Southeast
1987,Toledo,mac,East,Southeast
1987,Towson,ecc,East,Southeast
1987,Tulsa,mvc,East,Southeast
1987,UTRGV,ind,East,Southeast
1987,TX Southern,swac,East,Southeast
1987,UAB,sun_belt,East,Southeast
1987,UC Irvine,pcaa,East,Southeast
1987,UCF,ind,East,Southeast
1987,UCLA,pac_ten,East,Southeast
1987,Louisiana,ind,East,Southeast
1987,ULM,southland,East,Southeast
1987,UMBC,ind,East,Southeast
1987,UNC Asheville,big_south,East,Southeast
1987,UNC Wilmington,caa,East,Southeast
1987,UNLV,pcaa,East,Southeast
1987,USC,pac_ten,East,Southeast
1987,UT Arlington,southland,East,Southeast
1987,UT San Antonio,a_sun,East,Southeast
1987,Utah,wac,East,Southeast
1987,Utah St,pcaa,East,Southeast
1987,UTEP,wac,East,Southeast
1987,Utica,ind,East,Southeast
1987,VCU,sun_belt,East,Southeast
1987,Valparaiso,mid_cont,East,Southeast
1987,Vanderbilt,sec,East,Southeast
1987,Vermont,ecacn,East,Southeast
1987,Villanova,big_east,East,Southeast
1987,Virginia,acc,East,Southeast
1987,Virginia Tech,metro,East,Southeast
1987,VMI,southern,East,Southeast
1987,W Carolina,southern,East,Southeast
1987,W Illinois,mid_cont,East,Southeast
1987,WKU,sun_belt,East,Southeast
1987,W Michigan,mac,East,Southeast
1987,Wagner,ecacm,East,Southeast
1987,Wake Forest,acc,East,Southeast
1987,Washington,pac_ten,East,Southeast
1987,Washington St,pac_ten,East,Southeast
1987,Weber St,big_sky,East,Southeast
1987,West Virginia,a_ten,East,Southeast
1987,WI Green Bay,mid_cont,East,Southeast
1987,Wichita St,mvc,East,Southeast
1987,William & Mary,caa,East,Southeast
1987,Winthrop,big_south,East,Southeast
1987,Wisconsin,big_ten,East,Southeast
1987,Wyoming,wac,East,Southeast
1987,Xavier,mw_coll,East,Southeast
1987,Yale,ivy,East,Southeast
1987,Youngstown St,ovc,East,Southeast
1988,Air Force,wac,East,Midwest
1988,Akron,ind,East,Midwest
1988,Alabama,sec,East,Midwest
1988,Alabama St,swac,East,Midwest
1988,Alcorn St,swac,East,Midwest
1988,Alliant Intl,ind,East,Midwest
1988,American Univ,caa,East,Midwest
1988,Appalachian St,southern,East,Midwest
1988,Arizona,pac_ten,East,Midwest
1988,Arizona St,pac_ten,East,Midwest
1988,Ark Little Rock,a_sun,East,Midwest
1988,Arkansas,swc,East,Midwest
1988,Arkansas St,asc,East,Midwest
1988,Army,maac,East,Midwest
1988,Auburn,sec,East,Midwest
1988,Augusta,big_south,East,Midwest
1988,Austin Peay,ovc,East,Midwest
1988,Ball St,mac,East,Midwest
1988,Baylor,swc,East,Midwest
1988,Bethune-Cookman,meac,East,Midwest
1988,Boise St,big_sky,East,Midwest
1988,Boston College,big_east,East,Midwest
1988,Boston Univ,ecacn,East,Midwest
1988,Bowling Green,mac,East,Midwest
1988,Bradley,mvc,East,Midwest
1988,Brooklyn,ind,East,Midwest
1988,Brown,ivy,East,Midwest
1988,Bucknell,ecc,East,Midwest
1988,Butler,mw_coll,East,Midwest
1988,BYU,wac,East,Midwest
1988,C Michigan,mac,East,Midwest
1988,California,pac_ten,East,Midwest
1988,Campbell,big_south,East,Midwest
1988,Canisius,ecacn,East,Midwest
1988,Centenary,a_sun,East,Midwest
1988,Central Conn,ind,East,Midwest
1988,Charleston So,big_south,East,Midwest
1988,Charlotte,sun_belt,East,Midwest
1988,Chattanooga,southern,East,Midwest
1988,Chicago St,ind,East,Midwest
1988,Cincinnati,metro,East,Midwest
1988,Citadel,southern,East,Midwest
1988,Clemson,acc,East,Midwest
1988,Cleveland St,mid_cont,East,Midwest
1988,Coastal Car,big_south,East,Midwest
1988,Colgate,ecacn,East,Midwest
1988,Colorado,big_eight,East,Midwest
1988,Colorado St,wac,East,Midwest
1988,Columbia,ivy,East,Midwest
1988,Connecticut,big_east,East,Midwest
1988,Coppin St,meac,East,Midwest
1988,Cornell,ivy,East,Midwest
1988,Creighton,mvc,East,Midwest
1988,CS Fullerton,pcaa,East,Midwest
1988,Dartmouth,ivy,East,Midwest
1988,Davidson,southern,East,Midwest
1988,Dayton,ind,East,Midwest
1988,Delaware,ecc,East,Midwest
1988,Delaware St,meac,East,Midwest
1988,DePaul,ind,East,Midwest
1988,Detroit,mw_coll,East,Midwest
1988,Drake,mvc,East,Midwest
1988,Drexel,ecc,East,Midwest
1988,Duke,acc,East,Midwest
1988,Duquesne,a_ten,East,Midwest
1988,E Illinois,mid_cont,East,Midwest
1988,E Kentucky,ovc,East,Midwest
1988,E Michigan,mac,East,Midwest
1988,E Washington,big_sky,East,Midwest
1988,East Carolina,caa,East,Midwest
1988,ETSU,southern,East,Midwest
1988,Evansville,mw_coll,East,Midwest
1988,F Dickinson,ecacm,East,Midwest
1988,Fairfield,maac,East,Midwest
1988,Florida,sec,East,Midwest
1988,Florida A&M,meac,East,Midwest
1988,Florida Intl,ind,East,Midwest
1988,Florida St,metro,East,Midwest
1988,Fordham,maac,East,Midwest
1988,Fresno St,pcaa,East,Midwest
1988,Furman,southern,East,Midwest
1988,G Washington,a_ten,East,Midwest
1988,Ga Southern,a_sun,East,Midwest
1988,George Mason,caa,East,Midwest
1988,Georgetown,big_east,East,Midwest
1988,Georgia,sec,East,Midwest
1988,Georgia St,a_sun,East,Midwest
1988,Georgia Tech,acc,East,Midwest
1988,Gonzaga,wcc,East,Midwest
1988,Grambling,swac,East,Midwest
1988,Hardin-Simmons,a_sun,East,Midwest
1988,Hartford,ecacn,East,Midwest
1988,Harvard,ivy,East,Midwest
1988,Hawaii,wac,East,Midwest
1988,Hofstra,ecc,East,Midwest
1988,Holy Cross,maac,East,Midwest
1988,Houston,swc,East,Midwest
1988,Houston Chr,a_sun,East,Midwest
1988,Howard,meac,East,Midwest
1988,Idaho,big_sky,East,Midwest
1988,Idaho St,big_sky,East,Midwest
1988,IL Chicago,mid_cont,East,Midwest
1988,Illinois,big_ten,East,Midwest
1988,Illinois St,mvc,East,Midwest
1988,Indiana,big_ten,East,Midwest
1988,Indiana St,mvc,East,Midwest
1988,Iona,maac,East,Midwest
1988,Iowa,big_ten,East,Midwest
1988,Iowa St,big_eight,East,Midwest
1988,Jackson St,swac,East,Midwest
1988,Jacksonville,sun_belt,East,Midwest
1988,James Madison,caa,East,Midwest
1988,Kansas,big_eight,East,Midwest
1988,Kansas St,big_eight,East,Midwest
1988,Kent,mac,East,Midwest
1988,Kentucky,sec,East,Midwest
1988,La Salle,maac,East,Midwest
1988,Lafayette,ecc,East,Midwest
1988,Lamar,asc,East,Midwest
1988,Lehigh,ecc,East,Midwest
1988,Long Beach St,pcaa,East,Midwest
1988,LIU Brooklyn,ecacm,East,Midwest
1988,Louisiana Tech,asc,East,Midwest
1988,Louisville,metro,East,Midwest
1988,Loy Marymount,wcc,East,Midwest
1988,Loyola MD,ecacm,East,Midwest
1988,Loyola-Chicago,mw_coll,East,Midwest
1988,LSU,sec,East,Midwest
1988,Maine,ecacn,East,Midwest
1988,Manhattan,maac,East,Midwest
1988,Marist,ecacm,East,Midwest
1988,Marquette,ind,East,Midwest
1988,Marshall,southern,East,Midwest
1988,Maryland,acc,East,Midwest
1988,Massachusetts,a_ten,East,Midwest
1988,McNeese St,southland,East,Midwest
1988,MD E Shore,meac,East,Midwest
1988,Memphis,metro,East,Midwest
1988,Mercer,a_sun,East,Midwest
1988,Miami FL,ind,East,Midwest
1988,Miami OH,mac,East,Midwest
1988,Michigan,big_ten,East,Midwest
1988,Michigan St,big_ten,East,Midwest
1988,Minnesota,big_ten,East,Midwest
1988,Mississippi,sec,East,Midwest
1988,Mississippi St,sec,East,Midwest
1988,Missouri,big_eight,East,Midwest
1988,Missouri St,mid_cont,East,Midwest
1988,Monmouth NJ,ecacm,East,Midwest
1988,Montana,big_sky,East,Midwest
1988,Montana St,big_sky,East,Midwest
1988,Morehead St,ovc,East,Midwest
1988,Morgan St,meac,East,Midwest
1988,MS Valley St,swac,East,Midwest
1988,MTSU,ovc,East,Midwest
1988,Murray St,ovc,East,Midwest
1988,N Illinois,ind,East,Midwest
1988,Navy,caa,East,Midwest
1988,NC A&T,meac,East,Midwest
1988,NC State,acc,East,Midwest
1988,Nebraska,big_eight,East,Midwest
1988,Nevada,big_sky,East,Midwest
1988,New Hampshire,ecacn,East,Midwest
1988,New Mexico,wac,East,Midwest
1988,New Mexico St,pcaa,East,Midwest
1988,New Orleans,asc,East,Midwest
1988,Niagara,ecacn,East,Midwest
1988,Nicholls St,ind,East,Midwest
1988,North Carolina,acc,East,Midwest
1988,North Texas,southland,East,Midwest
1988,Northeastern,ecacn,East,Midwest
1988,Northern Arizona,big_sky,East,Midwest
1988,Northern Iowa,mid_cont,East,Midwest
1988,Northwestern,big_ten,East,Midwest
1988,Northwestern LA,southland,East,Midwest
1988,Notre Dame,ind,East,Midwest
1988,Ohio,mac,East,Midwest
1988,Ohio St,big_ten,East,Midwest
1988,Oklahoma,big_eight,East,Midwest
1988,Oklahoma St,big_eight,East,Midwest
1988,Old Dominion,sun_belt,East,Midwest
1988,Oral Roberts,ind,East,Midwest
1988,Oregon,pac_ten,East,Midwest
1988,Oregon St,pac_ten,East,Midwest
1988,Pacific,pcaa,East,Midwest
1988,Penn,ivy,East,Midwest
1988,Penn St,a_ten,East,Midwest
1988,Pepperdine,wcc,East,Midwest
1988,Pittsburgh,big_east,East,Midwest
1988,Portland,wcc,East,Midwest
1988,Prairie View,swac,East,Midwest
1988,Princeton,ivy,East,Midwest
1988,Providence,big_east,East,Midwest
1988,Purdue,big_ten,East,Midwest
1988,Radford,big_south,East,Midwest
1988,Rhode Island,a_ten,East,Midwest
1988,Rice,swc,East,Midwest
1988,Richmond,caa,East,Midwest
1988,Rider,ecc,East,Midwest
1988,Robert Morris,ecacm,East,Midwest
1988,Rutgers,a_ten,East,Midwest
1988,S Carolina St,meac,East,Midwest
1988,S Illinois,mvc,East,Midwest
1988,Sam Houston St,southland,East,Midwest
1988,Samford,a_sun,East,Midwest
1988,San Diego,wcc,East,Midwest
1988,San Diego St,wac,East,Midwest
1988,San Francisco,wcc,East,Midwest
1988,San Jose St,pcaa,East,Midwest
1988,UC Santa Barbara,pcaa,East,Midwest
1988,Santa Clara,wcc,East,Midwest
1988,SE Louisiana,ind,East,Midwest
1988,Seton Hall,big_east,East,Midwest
1988,SF Austin,southland,East,Midwest
1988,Siena,ecacn,East,Midwest
1988,SMU,swc,East,Midwest
1988,South Alabama,sun_belt,East,Midwest
1988,South Carolina,metro,East,Midwest
1988,South Florida,sun_belt,East,Midwest
1988,Southern Miss,metro,East,Midwest
1988,Southern Univ,swac,East,Midwest
1988,St Bonaventure,a_ten,East,Midwest
1988,St Francis NY,ecacm,East,Midwest
1988,St Francis PA,ecacm,East,Midwest
1988,St John's,big_east,East,Midwest
1988,St Joseph's PA,a_ten,East,Midwest
1988,St Louis,mw_coll,East,Midwest
1988,St Mary's CA,wcc,East,Midwest
1988,St Peter's,maac,East,Midwest
1988,Stanford,pac_ten,East,Midwest
1988,Stetson,a_sun,East,Midwest
1988,Syracuse,big_east,East,Midwest
1988,TCU,swc,East,Midwest
1988,Temple,a_ten,East,Midwest
1988,Tennessee,sec,East,Midwest
1988,Tennessee St,ovc,East,Midwest
1988,Tennessee Tech,ovc,East,Midwest
1988,Texas,swc,East,Midwest
1988,Texas A&M,swc,East,Midwest
1988,Texas St,southland,East,Midwest
1988,Texas Tech,swc,East,Midwest
1988,Toledo,mac,East,Midwest
1988,Towson,ecc,East,Midwest
1988,Tulsa,mvc,East,Midwest
1988,UTRGV,asc,East,Midwest
1988,TX Southern,swac,East,Midwest
1988,UAB,sun_belt,East,Midwest
1988,UC Irvine,pcaa,East,Midwest
1988,UCF,ind,East,Midwest
1988,UCLA,pac_ten,East,Midwest
1988,Louisiana,asc,East,Midwest
1988,ULM,southland,East,Midwest
1988,UMBC,ind,East,Midwest
1988,UNC Asheville,big_south,East,Midwest
1988,UNC Wilmington,caa,East,Midwest
1988,UNLV,pcaa,East,Midwest
1988,USC,pac_ten,East,Midwest
1988,UT Arlington,southland,East,Midwest
1988,UT San Antonio,a_sun,East,Midwest
1988,Utah,wac,East,Midwest
1988,Utah St,pcaa,East,Midwest
1988,UTEP,wac,East,Midwest
1988,VCU,sun_belt,East,Midwest
1988,Valparaiso,mid_cont,East,Midwest
1988,Vanderbilt,sec,East,Midwest
1988,Vermont,ecacn,East,Midwest
1988,Villanova,big_east,East,Midwest
1988,Virginia,acc,East,Midwest
1988,Virginia Tech,metro,East,Midwest
1988,VMI,southern,East,Midwest
1988,W Carolina,southern,East,Midwest
1988,W Illinois,mid_cont,East,Midwest
1988,WKU,sun_belt,East,Midwest
1988,W Michigan,mac,East,Midwest
1988,Wagner,ecacm,East,Midwest
1988,Wake Forest,acc,East,Midwest
1988,Washington,pac_ten,East,Midwest
1988,Washington St,pac_ten,East,Midwest
1988,Weber St,big_sky,East,Midwest
1988,West Virginia,a_ten,East,Midwest
1988,WI Green Bay,mid_cont,East,Midwest
1988,Wichita St,mvc,East,Midwest
1988,William & Mary,caa,East,Midwest
1988,Winthrop,big_south,East,Midwest
1988,Wisconsin,big_ten,East,Midwest
1988,Wright St,ind,East,Midwest
1988,Wyoming,wac,East,Midwest
1988,Xavier,mw_coll,East,Midwest
1988,Yale,ivy,East,Midwest
1988,Youngstown St,ovc,East,Midwest
1989,Air Force,wac,East,West
1989,Akron,ind,East,West
1989,Alabama,sec,East,West
1989,Alabama St,swac,East,West
1989,Alcorn St,swac,East,West
1989,Alliant Intl,ind,East,West
1989,American Univ,caa,East,West
1989,Appalachian St,southern,East,West
1989,Arizona,pac_ten,East,West
1989,Arizona St,pac_ten,East,West
1989,Ark Little Rock,a_sun,East,West
1989,Arkansas,swc,East,West
1989,Arkansas St,asc,East,West
1989,Army,maac,East,West
1989,Auburn,sec,East,West
1989,Augusta,big_south,East,West
1989,Austin Peay,ovc,East,West
1989,Ball St,mac,East,West
1989,Baylor,swc,East,West
1989,Bethune-Cookman,meac,East,West
1989,Boise St,big_sky,East,West
1989,Boston College,big_east,East,West
1989,Boston Univ,nac,East,West
1989,Bowling Green,mac,East,West
1989,Bradley,mvc,East,West
1989,Brooklyn,ind,East,West
1989,Brown,ivy,East,West
1989,Bucknell,ecc,East,West
1989,Butler,mw_coll,East,West
1989,BYU,wac,East,West
1989,C Michigan,mac,East,West
1989,California,pac_ten,East,West
1989,Campbell,big_south,East,West
1989,Canisius,nac,East,West
1989,Centenary,a_sun,East,West
1989,Central Conn,ind,East,West
1989,Charleston So,big_south,East,West
1989,Charlotte,sun_belt,East,West
1989,Chattanooga,southern,East,West
1989,Chicago St,ind,East,West
1989,Cincinnati,metro,East,West
1989,Citadel,southern,East,West
1989,Clemson,acc,East,West
1989,Cleveland St,mid_cont,East,West
1989,Coastal Car,big_south,East,West
1989,Colgate,nac,East,West
1989,Colorado,big_eight,East,West
1989,Colorado St,wac,East,West
1989,Columbia,ivy,East,West
1989,Connecticut,big_east,East,West
1989,Coppin St,meac,East,West
1989,Cornell,ivy,East,West
1989,Creighton,mvc,East,West
1989,CS Fullerton,big_west,East,West
1989,Dartmouth,ivy,East,West
1989,Davidson,ind,East,West
1989,Dayton,mw_coll,East,West
1989,Delaware,ecc,East,West
1989,Delaware St,meac,East,West
1989,DePaul,ind,East,West
1989,Detroit,mw_coll,East,West
1989,Drake,mvc,East,West
1989,Drexel,ecc,East,West
1989,Duke,acc,East,West
1989,Duquesne,a_ten,East,West
1989,E Illinois,mid_cont,East,West
1989,E Kentucky,ovc,East,West
1989,E Michigan,mac,East,West
1989,E Washington,big_sky,East,West
1989,East Carolina,caa,East,West
1989,ETSU,southern,East,West
1989,Evansville,mw_coll,East,West
1989,F Dickinson,nec,East,West
1989,Fairfield,maac,East,West
1989,Florida,sec,East,West
1989,Florida A&M,meac,East,West
1989,Florida Intl,ind,East,West
1989,Florida St,metro,East,West
1989,Fordham,maac,East,West
1989,Fresno St,big_west,East,West
1989,Furman,southern,East,West
1989,G Washington,a_ten,East,West
1989,Ga Southern,a_sun,East,West
1989,George Mason,caa,East,West
1989,Georgetown,big_east,East,West
1989,Georgia,sec,East,West
1989,Georgia St,a_sun,East,West
1989,Georgia Tech,acc,East,West
1989,Gonzaga,wcc,East,West
1989,Grambling,swac,East,West
1989,Hardin-Simmons,a_sun,East,West
1989,Hartford,nac,East,West
1989,Harvard,ivy,East,West
1989,Hawaii,wac,East,West
1989,Hofstra,ecc,East,West
1989,Holy Cross,maac,East,West
1989,Houston,swc,East,West
1989,Houston Chr,a_sun,East,West
1989,Howard,meac,East,West
1989,Idaho,big_sky,East,West
1989,Idaho St,big_sky,East,West
1989,IL Chicago,mid_cont,East,West
1989,Illinois,big_ten,East,West
1989,Illinois St,mvc,East,West
1989,Indiana,big_ten,East,West
1989,Indiana St,mvc,East,West
1989,Iona,maac,East,West
1989,Iowa,big_ten,East,West
1989,Iowa St,big_eight,East,West
1989,Jackson St,swac,East,West
1989,Jacksonville,sun_belt,East,West
1989,James Madison,caa,East,West
1989,Kansas,big_eight,East,West
1989,Kansas St,big_eight,East,West
1989,Kent,mac,East,West
1989,Kentucky,sec,East,West
1989,La Salle,maac,East,West
1989,Lafayette,ecc,East,West
1989,Lamar,asc,East,West
1989,Lehigh,ecc,East,West
1989,Liberty,ind,East,West
1989,Long Beach St,big_west,East,West
1989,LIU Brooklyn,nec,East,West
1989,Louisiana Tech,asc,East,West
1989,Louisville,metro,East,West
1989,Loy Marymount,wcc,East,West
1989,Loyola MD,nec,East,West
1989,Loyola-Chicago,mw_coll,East,West
1989,LSU,sec,East,West
1989,Maine,nac,East,West
1989,Manhattan,maac,East,West
1989,Marist,nec,East,West
1989,Marquette,ind,East,West
1989,Marshall,southern,East,West
1989,Maryland,acc,East,West
1989,Massachusetts,a_ten,East,West
1989,McNeese St,southland,East,West
1989,MD E Shore,meac,East,West
1989,Memphis,metro,East,West
1989,Mercer,a_sun,East,West
1989,Miami FL,ind,East,West
1989,Miami OH,mac,East,West
1989,Michigan,big_ten,East,West
1989,Michigan St,big_ten,East,West
1989,Minnesota,big_ten,East,West
1989,Mississippi,sec,East,West
1989,Mississippi St,sec,East,West
1989,Missouri,big_eight,East,West
1989,Missouri St,mid_cont,East,West
1989,Monmouth NJ,nec,East,West
1989,Montana,big_sky,East,West
1989,Montana St,big_sky,East,West
1989,Morehead St,ovc,East,West
1989,Morgan St,meac,East,West
1989,MS Valley St,swac,East,West
1989,Mt St Mary's,ind,East,West
1989,MTSU,ovc,East,West
1989,Murray St,ovc,East,West
1989,N Illinois,ind,East,West
1989,Navy,caa,East,West
1989,NC A&T,meac,East,West
1989,NC State,acc,East,West
1989,Nebraska,big_eight,East,West
1989,Nevada,big_sky,East,West
1989,New Hampshire,nac,East,West
1989,New Mexico,wac,East,West
1989,New Mexico St,big_west,East,West
1989,New Orleans,asc,East,West
1989,Niagara,nac,East,West
1989,Nicholls St,ind,East,West
1989,North Carolina,acc,East,West
1989,North Texas,southland,East,West
1989,Northeastern,nac,East,West
1989,Northern Arizona,big_sky,East,West
1989,Northern Iowa,mid_cont,East,West
1989,Northwestern,big_ten,East,West
1989,Northwestern LA,southland,East,West
1989,Notre Dame,ind,East,West
1989,Ohio,mac,East,West
1989,Ohio St,big_ten,East,West
1989,Oklahoma,big_eight,East,West
1989,Oklahoma St,big_eight,East,West
1989,Old Dominion,sun_belt,East,West
1989,Oral Roberts,ind,East,West
1989,Oregon,pac_ten,East,West
1989,Oregon St,pac_ten,East,West
1989,Pacific,big_west,East,West
1989,Penn,ivy,East,West
1989,Penn St,a_ten,East,West
1989,Pepperdine,wcc,East,West
1989,Pittsburgh,big_east,East,West
1989,Portland,wcc,East,West
1989,Prairie View,swac,East,West
1989,Princeton,ivy,East,West
1989,Providence,big_east,East,West
1989,Purdue,big_ten,East,West
1989,Radford,big_south,East,West
1989,Rhode Island,a_ten,East,West
1989,Rice,swc,East,West
1989,Richmond,caa,East,West
1989,Rider,ecc,East,West
1989,Robert Morris,nec,East,West
1989,Rutgers,a_ten,East,West
1989,S Carolina St,meac,East,West
1989,S Illinois,mvc,East,West
1989,Sam Houston St,southland,East,West
